elevation,timestamp,ActivityName,ActivityType,rec_id,year,trajID,distance,time_diff,speed,speed_kmh,acceleration,avg_speed_10s,avg_speed_60s,max_speed_10s,avg_acc_10s,avg_acc_60s,max_acc_10s,el_change,d_direct10,d_sinu10,sinuosity,kmeans4,kmeans5,geometry,c_ward_4,c_single_4,c_compl_4,x,y
405.4,2024-05-20T13:25:13Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.1343964313986597,1,0.1343964313986597,0.48382715303517493,0.023213835353952175,0.5640214135979459,8.300135080050786,1.3501659336787422,0.008374100292587958,0.005791248723624426,0.3750460926885395,0,0.32183047928743713,1.6478949189883687,5.120381769423961,3,2,"c(2681074.56348729, 1249333.65372072)",2,1,1,2681074.563487289,1249333.6537207193
405.4,2024-05-20T13:25:14Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.2523272641986468,1,0.2523272641986468,0.9083781511151285,0.11793083279998712,0.8206983831381699,8.392314643862973,3.095260506161742,0.07129915820561779,0.036631273307196295,0.6332830550390125,0,0.5400946793657542,2.507689504033297,4.643055374991169,3,2,"c(2681074.64050542, 1249333.54358168)",4,1,1,2681074.640505423,1249333.5435816806
405.4,2024-05-20T13:25:15Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.1343964303713218,1,0.1343964303713218,0.48382714933675847,-0.11793083382732503,1.5164048279554248,8.555640428011957,7.652770892989802,0.1932517902270152,0.05639411228963994,1.2659751074522387,0,1.3994009906102567,4.633459196530464,3.3110303820135827,3,2,"c(2681074.41249373, 1249333.65165443)",2,1,1,2681074.4124937346,1249333.651654426
405.4,2024-05-20T13:25:16Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.22651153433028243,1,0.22651153433028243,0.8154415235890168,0.09211510395896064,2.0648818806602334,8.844769329968978,7.652770892989802,0.15235473686244677,0.09133942279187217,1.2659751074522387,0,3.854580725886355,5.934315209328839,1.5395488203102174,3,2,"c(2681074.33547561, 1249333.76179347)",2,1,1,2681074.335475606,1249333.761793467
405.5,2024-05-20T13:25:17Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.18752303995029515,1,0.18752303995029515,0.6750829438210626,-0.038988494379987276,2.588717090826741,9.118465929460868,7.652770892989802,0.14550978060180778,0.08705267210711432,1.2659751074522387,0.10000000000002274,5.454437620479211,7.798786292592557,1.4298057536328335,4,2,"c(2681074.10898528, 1249333.75869404)",2,1,1,2681074.108985278,1249333.7586940369
405.5,2024-05-20T13:25:18Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.22651153000591578,1,0.22651153000591578,0.8154415080212969,0.038988490055620634,4.355771443552179,9.475245061756908,19.837855225740764,0.4908484313126216,0.09910531452667762,3.5348616611751202,0.10000000000002274,7.482318873944177,13.174905201677444,1.7608050958048138,4,5,"c(2681073.95647038, 1249333.86779994)",4,1,1,2681073.956470382,1249333.8677999352
405.5,2024-05-20T13:25:19Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,0.8597945850449283,1,0.8597945850449283,3.095260506161742,0.6332830550390125,5.2371062798015675,9.918643159452525,19.837855225740764,0.24481523229149663,0.12316613824878249,3.5348616611751202,0.10000000000002274,12.580704092693736,15.749941924083918,1.251912596309353,4,5,"c(2681073.72998006, 1249333.86470051)",4,1,1,2681073.729980058,1249333.8647005148
405.5,2024-05-20T13:25:20Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,2.125769692497167,1,2.125769692497167,7.652770892989802,1.2659751074522387,6.881843235751487,10.443987612779127,19.837855225740764,0.45687137665275546,0.1459290148129447,3.5348616611751202,0.10000000000002274,15.300813797935676,20.893457901091555,1.3655128529118115,4,5,"c(2681072.89647289, 1249334.07568043)",4,1,1,2681072.896472887,1249334.0756804298
405.5,2024-05-20T13:25:21Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.6759021054869148,1,1.6759021054869148,6.033247579752893,-0.4498675870102524,8.336467025671853,10.839034460529849,19.837855225740764,0.40406216386676846,0.10973523548631209,3.5348616611751202,0.10000000000002274,20.35307842308341,25.246026599667047,1.240403347094379,4,5,"c(2681070.7795207, 1249334.26909762)",4,1,1,2681070.7795206965,1249334.2690976164
405.5,2024-05-20T13:25:22Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,1.9756536793084252,1,1.9756536793084252,7.112353245510331,0.2997515738215104,9.690627744905628,11.136933472250337,19.837855225740764,0.3761557553427154,0.08274972547791337,3.5348616611751202,0.10000000000002274,24.75662010355186,29.4227284028169,1.188479214034374,4,5,"c(2681069.12163427, 1249334.02402526)",4,1,1,2681069.121634268,1249334.0240252637
405.5,2024-05-20T13:25:23Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.510515340483545,1,5.510515340483545,19.837855225740764,3.5348616611751202,10.975335713789502,11.505901683396885,19.837855225740764,0.3568633246899645,0.10249116976292999,3.5348616611751202,0.10000000000002274,28.84295195406622,33.30923648435089,1.1548483850542566,2,3,"c(2681067.16176061, 1249333.77482115)",1,1,1,2681067.161760606,1249333.774821154
405.5,2024-05-20T13:25:24Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,2.8273639866051226,1,2.8273639866051226,10.178510351778442,-2.6831513538784226,12.52823525999237,11.864487618983649,19.837855225740764,0.4313609850563524,0.09960720432965658,3.5348616611751202,0.10000000000002274,32.060485429950546,37.420924264931756,1.1671976816038334,4,5,"c(2681062.00059966, 1249335.70567512)",4,1,1,2681062.0005996623,1249335.7056751186
405.5,2024-05-20T13:25:25Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.277912407378957,1,5.277912407378957,19.000484666564244,2.4505484207738344,14.132584024182993,12.227084381599424,20.743096912258597,0.44565243449739533,0.1007213229488261,3.5348616611751202,0.10000000000002274,34.91969933952841,41.05712593695086,1.1757582886882136,2,3,"c(2681059.27206913, 1249336.4466935)",1,1,1,2681059.2720691287,1249336.4466934989
405.5,2024-05-20T13:25:26Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,4.579080232905775,1,4.579080232905775,16.48468883846079,-0.698832174473182,15.891721083581109,12.630334364327368,27.003278546369074,0.48864918316614325,0.11201388409109575,3.5348616611751202,0.10000000000002274,39.10638608173693,46.88213453878869,1.1988357717534812,2,3,"c(2681054.12155996, 1249337.599349)",3,1,1,2681054.1215599626,1249337.5993490026
405.5,2024-05-20T13:25:27Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,4.364224843100152,1,4.364224843100152,15.711209435160546,-0.21485538980562335,17.294183055733885,12.981221302266984,27.003278546369074,0.389572770042438,0.09746859387211587,3.5348616611751202,0,44.45822301969756,50.867683435434,1.1441681646361952,2,3,"c(2681049.58263099, 1249338.20441063)",3,1,1,2681049.582630991,1249338.2044106275
405.5,2024-05-20T13:25:28Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,4.1130196115399045,1,4.1130196115399045,14.806870601543656,-0.2512052315602471,18.549657587843217,13.396087587221938,27.003278546369074,0.3487429255859258,0.11524063470970942,3.5348616611751202,0,44.89871179525801,51.16899395570406,1.1396539435037485,2,3,"c(2681045.48451678, 1249339.70504995)",3,1,1,2681045.4845167785,1249339.705049952
405.5,2024-05-20T13:25:29Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,4.971482365625792,1,4.971482365625792,17.89733651625285,0.8584627540858873,18.8420092629481,13.741528450811355,27.003278546369074,0.08120879864024501,0.09595579544150444,2.4505484207738344,0,47.800940891339195,54.74544209462518,1.1452795922798296,2,3,"c(2681041.61441545, 1249341.0976181)",3,1,1,2681041.614415453,1249341.0976181026
405.4,2024-05-20T13:25:30Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.761971364516277,1,5.761971364516277,20.743096912258597,0.7904889988904849,20.066799710069372,14.136364494277734,27.003278546369074,0.3402195686447979,0.10967667874066075,2.4505484207738344,-0.10000000000002274,48.78591393346694,56.03730892894412,1.1486370636689611,2,3,"c(2681036.838356, 1249342.47779671)",3,1,1,2681036.838355996,1249342.4777967064
405.4,2024-05-20T13:25:31Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,7.500910707324743,1,7.500910707324743,27.003278546369074,1.7389393428084663,20.380958064792136,14.449588220376828,27.003278546369074,0.08726620964521264,0.08700659058308194,1.7389393428084663,-0.10000000000002274,50.92813860370968,57.69606940951464,1.1328917763609758,1,1,"c(2681031.44920234, 1249344.51675156)",3,1,1,2681031.449202342,1249344.5167515604
405.4,2024-05-20T13:25:32Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.961202575953733,1,5.961202575953733,21.460329273433437,-1.5397081313710101,20.81340883347247,14.785232005855809,27.003278546369074,0.12012521352231414,0.09323438485527231,1.7389393428084663,-0.10000000000002274,52.81216902249145,59.23230214806573,1.1215654127525059,1,1,"c(2681025.3486538, 1249348.88103488)",3,1,1,2681025.3486537985,1249348.8810348816
405.3,2024-05-20T13:25:33Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.811825860753609,1,5.811825860753609,20.92257309871299,-0.1493767152001242,21.16909231606617,15.076806114441892,27.003278546369074,0.09880096738713971,0.08099280794057849,1.7389393428084663,-0.19999999999998863,54.399469367179805,60.57031802088451,1.1134358243837519,1,1,"c(2681019.87945246, 1249351.2524844)",3,1,1,2681019.8794524553,1249351.2524844003
405.3,2024-05-20T13:25:34Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.40381212552624,1,6.40381212552624,23.053723651894465,0.5919862647726317,21.97002134470016,15.444937487071579,27.003278546369074,0.22248028573166356,0.10225871461935747,1.7389393428084663,-0.19999999999998863,54.792953856145886,62.15913840984692,1.1344367119363614,1,1,"c(2681014.92960975, 1249354.29819894)",3,1,1,2681014.92960975,1249354.298198935
405.2,2024-05-20T13:25:35Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.5697792416978995,1,6.5697792416978995,23.65120527011244,0.16596711617165916,22.197272481039164,15.765773095170774,27.003278546369074,0.06312531564972365,0.08912100224977644,1.7389393428084663,-0.30000000000001137,55.68209374300092,62.063027883103395,1.1145958011125352,1,1,"c(2681009.96609081, 1249358.34446753)",3,1,1,2681009.9660908133,1249358.3444675254
405.2,2024-05-20T13:25:36Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.237840713476296,1,6.237840713476296,22.456226568514666,-0.3319385282216034,22.274810139422936,16.134127542903855,27.003278546369074,0.021538238439936176,0.10232067992585551,1.7389393428084663,-0.30000000000001137,53.65935178053449,60.56100916313423,1.1286198426478828,1,1,"c(2681004.70211305, 1249362.27543908)",3,1,1,2681004.702113048,1249362.2754390812
405.1,2024-05-20T13:25:37Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.900457581651231,1,5.900457581651231,21.241647293944432,-0.3373831318250655,21.804121518811748,16.447647738690456,23.65120527011244,-0.13074683905866313,0.08708894327405642,1.1092672702295152,-0.39999999999997726,53.78012005348456,60.66250206485994,1.127972604087362,1,1,"c(2680998.93094693, 1249364.64277902)",3,1,1,2680998.930946929,1249364.642779021
405.1,2024-05-20T13:25:38Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.451035484358688,1,5.451035484358688,19.62372774369128,-0.44942209729254223,21.881317113309443,16.7730485983359,23.65120527011244,0.02144322069380422,0.09038912767929032,1.1092672702295152,-0.39999999999997726,54.02984903792132,61.04775420769191,1.1298894091827836,1,1,"c(2680994.87036381, 1249368.9237911)",3,1,1,2680994.870363814,1249368.9237911021
405.1,2024-05-20T13:25:39Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.5603027545882036,1,6.5603027545882036,23.617089916517532,1.1092672702295152,22.17876745215378,17.111581942863733,24.194526826000704,0.08262509412342704,0.09403704014662007,1.1092672702295152,-0.39999999999997726,53.37143864211714,61.36464397827698,1.1497655963474842,1,1,"c(2680989.56738363, 1249370.18561084)",3,1,1,2680989.567383633,1249370.185610841
405.1,2024-05-20T13:25:40Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.665860837772752,1,5.665860837772752,20.397099015981908,-0.8944419168154516,22.124123342656844,17.567271525648117,24.194526826000704,-0.01517891930470478,0.12658043966232826,1.1092672702295152,-0.2999999999999545,52.834460344677,61.03170874975357,1.1551496570912252,1,1,"c(2680984.00752358, 1249373.66778379)",3,1,1,2680984.007523582,1249373.6677837896
405,2024-05-20T13:25:41Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,5.998891987355575,1,5.998891987355575,21.59601115448007,0.33303114958282265,22.038493968136457,17.874430653566996,24.194526826000704,-0.023785937366773945,0.08532197997746697,1.1092672702295152,-0.39999999999997726,52.6448321590717,61.102001966940655,1.160645773972928,1,1,"c(2680980.17496564, 1249377.84072983)",3,1,1,2680980.1749656354,1249377.8407298257
405,2024-05-20T13:25:42Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.062695477679449,1,6.062695477679449,21.825703719646015,0.063803490323874,22.077764906356112,18.16038208441186,24.194526826000704,0.01090859394990431,0.0794309530124622,1.1092672702295152,-0.39999999999997726,53.53465276027652,61.55937963221467,1.1498978037248542,1,1,"c(2680975.07265381, 1249380.99558625)",3,1,1,2680975.072653806,1249380.9955862518
405,2024-05-20T13:25:43Z,Fahrt am Nachmittag,cycling,/11455763627.gpx,2024,3,6.197078003585579,1,6.197078003585579,22.309480812908085,0.13438252590613065,22.247950874047536,18.562689267680202,24.194526826000704,0.04727387991428374,0.11175199535231695,1.1092672702295152,-0.30000000000001137,54.17998426264101,62.52881440856433,1.1540943626977045,1,1,"c(2680969.89485129, 1249384.14941529)",3,1,1,2680969.8948512934,1249384.1494152893
